q_value,value1,value2
Q643317,bf325f9b-d4e3-47a8-98e2-33e33092442a,1972-11-30T00:00:00Z
Q643688,cdc82eb3-7eac-4387-baf8-cd3bac0f5092,1996-08-20T00:00:00Z
Q64381,ec0b896e-0fe5-47b2-b2f0-bc826641cb96,1988-11-24T00:00:00Z
Q64400,2c0f3ad2-e7cb-41fc-85c5-76561a4bb319,2019-09-21T00:00:00Z
Q64404,d469a585-09fd-4da9-b396-95e48ecf1637,1929-10-26T00:00:00Z
Q64414,c8ebd8f0-ea55-42d0-a33e-77c191de9f2c,2019-01-10T00:00:00Z
Q64493,46390c59-5522-4533-a818-102f321a4b35,1983-06-06T00:00:00Z
Q6451090,6b68640b-9e08-408a-94f1-71efc4ddab2a,1969-09-01T00:00:00Z
Q6451090,6b68640b-9e08-408a-94f1-71efc4ddab2a,1969-12-01T00:00:00Z
Q64523,a04e3151-f8a6-48dd-9322-7a1317c8ef30,1525-01-01T00:00:00Z
Q64539,be67a5de-0f63-454a-8eef-68dd03de600b,2019-09-03T00:00:00Z
Q64542,3613a045-d432-403a-9e98-feb441f22503,1924-05-10T00:00:00Z
Q64642,2f41e3d7-87d2-4888-bf19-e2eb22f8ec7d,1723-03-15T00:00:00Z
Q64731,1b38a72b-e716-4dc8-8ad4-646a9920a3ec,2006-01-11T00:00:00Z
Q64731,33c7c385-e7bb-4da7-b10e-7c2da591dd91,2006-01-11T00:00:00Z
Q647871,9d6cbae3-7aca-466a-b29e-4b83f8ad1baa,1948-10-10T00:00:00Z
Q64789,3c914766-3524-48bd-8585-22de6ba9e9d3,2019-10-22T00:00:00Z
Q6483303,a97fe312-11db-4d05-92e3-8e4ffe17e6b2,1974-02-14T00:00:00Z
Q64864,c472c297-71dc-4e45-b172-14479c3f826e,1953-10-30T00:00:00Z
Q64880,f8ef7722-aba1-4e51-8baa-06a4adecd4ab,1802-08-23T00:00:00Z
Q64915,f019f035-c6f7-4f43-9cf0-2e5e70cb5241,2017-05-02T00:00:00Z
Q649198,c5c03ade-85ca-484c-a77d-25cbccd7f6d4,1995-03-08T00:00:00Z
Q64926,695de63f-d20a-4e8f-bba9-2ae645f109a9,1922-12-23T00:00:00Z
Q64949,51443a2a-8af9-42fe-ad45-e992b924d254,1998-04-03T00:00:00Z
Q64958,54a6f754-dabc-461a-9e6f-1f202faabbb5,1986-11-06T00:00:00Z
Q64986,e089b2bb-07a4-4f7d-bbfa-ce64bea2d671,1975-01-11T00:00:00Z
Q65003,346615a0-ed03-4e45-a4e3-c01d79d8c9b1,2009-05-23T00:00:00Z
Q650161,a7523867-099a-4abe-92d4-52b0c1624cca,1982-12-17T00:00:00Z
Q65031287,cb5df21b-8457-444f-b9fb-19bb06761b66,2019-03-22T00:00:00Z
Q65048,e779daf9-9481-41c6-a3e9-f1b48aabd829,2017-01-22T00:00:00Z
Q65078,78cbfaa8-a2be-4e25-88df-754516ba1eef,1950-11-26T00:00:00Z
Q6510671,1f87c044-cd26-407d-9ebc-c89e9c7668d1,2021-11-22T00:00:00Z
Q65133,782ec77e-942d-484e-91bb-c0887f25f48d,1662-05-17T00:00:00Z
Q65144,50957eeb-71ad-46a3-bff8-cc08f177c56f,2018-08-26T00:00:00Z
Q65148,222e29e8-c293-4ac4-aa57-6c179ede861b,1962-10-21T00:00:00Z
Q65162185,8ddc1c05-4531-4c60-a479-fea28ad12e24,2022-06-02T00:00:00Z
Q65210,383568b8-a568-4020-9df1-add129bb928a,1778-05-08T00:00:00Z
Q65278,19d2a8e7-c5a6-4426-8823-e5277034a0d4,2003-04-27T00:00:00Z
Q65287,e9a66ea5-b924-429d-b3f9-fcb4c9b7e9c9,1968-07-27T00:00:00Z
Q65295,e2740c56-3109-451f-96c7-95583d3b8669,1990-03-13T00:00:00Z
Q65321,3c8b5281-329a-4979-a4bd-26fc0bd51126,2022-08-12T00:00:00Z
Q65350,7cdfc397-6965-4d6f-95e5-43bb3a25d782,2007-04-28T00:00:00Z
Q6538,f1b303ea-8965-44dc-a31b-3b8266800ba9,2015-04-13T00:00:00Z
Q65389,894e2175-0f2c-4b04-82db-ec528584531c,2002-06-29T00:00:00Z
Q654881,11fa90c9-721d-4ec3-b16c-8fcfb911360f,1945-04-12T00:00:00Z
Q654967,1844bb0f-832f-43f3-a89d-bc10fb512421,1935-01-16T00:00:00Z
Q65513,7f02e825-ecd0-4ab0-8bc6-fb4adaad7ef9,1994-12-26T00:00:00Z
Q65529,61981549-fe8c-418b-9154-9bceed95c461,2012-09-16T00:00:00Z
Q65555628,e26ee724-e65d-4f72-a65d-1641eba8a05d,1958-09-12T00:00:00Z
Q65556045,1acbbefb-bd78-4ead-9657-cb7ed9d06646,1995-11-13T00:00:00Z
Q6558751,eb723e05-e1ca-4159-894b-06e67414a5b0,2020-02-21T00:00:00Z
Q6559313,073ffa28-383f-4076-a307-6c0b3f076c17,2023-02-02T00:00:00Z
Q65601,16fcb4fc-e881-4a96-9576-83c752795d05,1546-01-01T00:00:00Z
Q65603,3124e31a-08ca-4a85-9b3c-d36ba6cc7dcb,1647-02-17T00:00:00Z
Q65622,02ebc0ac-0f62-400d-8d95-efbd5fecd692,1967-11-30T00:00:00Z
Q657043,1d9b1c29-02a3-4460-85d1-dc4a272b462f,1975-11-14T00:00:00Z
Q657139,573e31a9-d1ea-4a18-b539-847a5a1945ad,1997-10-28T00:00:00Z
Q65736,397ef304-864e-4bfd-9bc4-bf6120bdd482,1973-09-15T00:00:00Z
Q657402,071f203d-32d8-40e5-82ad-195e4dc23eef,1989-12-07T00:00:00Z
Q657445,a14da26c-b570-4e1d-adb9-a5e97b7090be,1667-01-01T00:00:00Z
Q65821,03cddf86-cff0-43f5-8c3a-d24ff73505f6,2014-05-19T00:00:00Z
Q658343,dca4367d-5716-42ce-8c0d-5d638b950854,1989-12-20T00:00:00Z
Q65884,4c9ce484-15ad-4379-b585-db036d750833,1511-01-01T00:00:00Z
Q65927,6c7ca62d-7777-4540-8191-a6b730bf5c38,1955-12-07T00:00:00Z
Q659736,4591e0eb-aa1d-4ae3-b4e7-50abeb873915,1774-04-11T00:00:00Z
Q66005,10d9e9ee-96e5-436b-8408-14146aa71eeb,1734-09-03T00:00:00Z
Q66015,196e5f64-6173-4843-acdc-6b00cc57b415,1830-01-17T00:00:00Z
Q66019,291881d5-c1b6-45f4-9163-ce8796b5e45d,1991-06-08T00:00:00Z
Q66029,005f3b94-121e-4c74-9fd8-a389c167f136,1651-10-22T00:00:00Z
Q66115,2fb1c6d3-5e8d-49db-924e-0447a9ce0fc1,1980-01-23T00:00:00Z
Q66115,2fb1c6d3-5e8d-49db-924e-0447a9ce0fc1,1980-01-24T00:00:00Z
Q66126,951ede99-9578-4fd2-901a-f6c6f6ff9b6a,2012-01-24T00:00:00Z
Q66127,1ffdbf8d-8d47-4129-a88f-acdf05b3d96f,2019-12-29T00:00:00Z
Q66190,821524eb-7cb4-4985-b78d-aabf4f800278,1958-08-24T00:00:00Z
Q66190,821524eb-7cb4-4985-b78d-aabf4f800278,1958-08-25T00:00:00Z
Q662100,0f9b9943-347f-4ea2-90e2-4fb78a2158c5,1705-01-01T00:00:00Z
Q66223,f99c57b9-48bf-449d-afca-588fabb46412,1863-05-14T00:00:00Z
Q66248,3de1a204-d620-4fb2-9a1c-4a7b92fbfe14,2018-12-12T00:00:00Z
Q66253,a6a0c6dc-8b60-4c48-b740-8ea07206211d,2006-04-04T00:00:00Z
Q66276,8168b56d-b417-4ea6-ab55-e37c7cb5c296,1959-12-09T00:00:00Z
Q66361,c342b60e-8f25-4858-9fca-90c23927f2ed,1667-05-18T00:00:00Z
Q66361,c342b60e-8f25-4858-9fca-90c23927f2ed,1667-05-22T00:00:00Z
Q66370,066c30da-865a-4f40-9979-247f8828adc9,1979-06-05T00:00:00Z
Q66375,999f7c20-2e76-47da-90b0-fdd52a3ac104,2016-05-18T00:00:00Z
Q66395,8d1664b9-3510-42f9-90df-41e914605a41,1986-11-13T00:00:00Z
Q66400,91e02495-c9b7-48c8-8541-b7b37076bd3a,1923-03-19T00:00:00Z
Q66408,65cf27c8-fcbe-4b55-b9aa-c310619040ff,2017-03-28T00:00:00Z
Q66410,9b08bcca-a2be-4fb1-afb9-009fd3dd1131,1948-09-13T00:00:00Z
Q66479,95b43d4c-2623-4331-a4ce-f121c6ed3295,1991-12-25T00:00:00Z
Q66565,686cab27-fd9d-47e6-8ec1-c34119b6fba4,1930-02-13T00:00:00Z
Q66605,42c38988-d475-4f1a-b60c-1f1405326421,1658-09-17T00:00:00Z
Q66632,92e8872f-5058-447d-ae36-0a102c2471f3,2020-04-23T00:00:00Z
Q66769,1e0eba15-7957-446f-aac7-4893f7b90f2f,2009-08-29T00:00:00Z
Q66874,090c3ad0-2546-48cc-993a-b05f9e1806a1,1929-09-15T00:00:00Z
Q6687557,5263fbaf-6689-42c3-91dc-db783d1a1eae,1922-08-14T00:00:00Z
Q6687665,17ff9383-303d-4967-8429-320540d263a0,1900-07-04T00:00:00Z
Q6688923,96cfca4b-3cf8-40ef-93d9-54508ed66c2b,1826-11-17T00:00:00Z
Q66912,bdc27700-28b1-4bdc-bfd5-54c22df448f2,1968-03-31T00:00:00Z
Q66939,3ff85b41-8ec1-4c02-b182-01e86919fb4d,2022-02-08T00:00:00Z
Q669572,15816d93-3663-45f5-a4f2-c0d2adf1de47,2007-01-24T00:00:00Z
Q67013,b76fbc5c-9612-4755-b028-41a4295856f7,1964-10-26T00:00:00Z
Q67013,b76fbc5c-9612-4755-b028-41a4295856f7,1964-10-27T00:00:00Z
Q6701343,bd110cb4-1b0d-4be8-9f8f-9ef8f44908e6,1970-01-01T00:00:00Z
Q67054,e8ad6220-d45a-4f7c-b92b-ab3e3ec552d3,1747-01-16T00:00:00Z
Q670747,09b03a04-8b76-44e2-8c40-3be21fc21e60,2005-07-25T00:00:00Z
Q67138,a69ea731-9ec0-4118-bb90-3d2c71a1b180,2012-09-20T00:00:00Z
Q672469,8b2aceb0-1b69-495e-8369-32bf9683f40d,1902-02-09T00:00:00Z
Q67273,ca421833-43d7-4c2c-925b-236be183100f,1680-04-01T00:00:00Z
Q67283,83b2fa4f-8541-4d99-a1ee-40af69b0a252,1769-04-03T00:00:00Z
Q67297,1a103942-72e4-4da1-943b-338425c99b6a,1985-01-14T00:00:00Z
Q67366,8c19749a-54ce-4b9f-9abb-888052b7ba38,1759-07-25T00:00:00Z
Q67425,9756c9ac-c757-4486-bd80-f462569a2cab,1927-10-31T00:00:00Z
Q67436,4f2df57a-4c9f-4527-bece-c63e173b3b45,2007-06-07T00:00:00Z
Q67449,007dafde-f79e-4248-8c40-1efce910d53e,1982-06-26T00:00:00Z
Q675033,cfbf2ef0-2a80-4c83-848f-080890606ea5,1800-08-03T00:00:00Z
Q67511,952659fb-4e08-48fc-945a-6513a9a55f7c,1979-12-11T00:00:00Z
Q67526,6518d280-3353-437a-afa9-225eb45463b1,1974-11-10T00:00:00Z
Q67531,ae25fd52-c099-4913-9e2e-cb4bb06e89b5,1551-08-22T00:00:00Z
Q67537,6bff2989-c333-4b5b-ad38-caabb0bac932,1990-03-06T00:00:00Z
Q67573,b85b8eab-4575-4885-99f4-052a6aa4d235,1971-11-29T00:00:00Z
Q67587,96d4f3c8-d4cf-436c-9715-6910fb6ad800,1903-01-01T00:00:00Z
Q67587,96d4f3c8-d4cf-436c-9715-6910fb6ad800,1910-05-07T00:00:00Z
Q6762261,de7e5d55-d67e-48ab-a10f-a4567c1de1c8,1918-10-24T00:00:00Z
Q676229,41dd636b-f8c4-4c5f-b7a5-dd7c076efc47,2009-01-27T00:00:00Z
Q67725,ae8aa65d-fc0b-47e1-8a7f-ec30729816b1,2019-12-30T00:00:00Z
Q677573,cc0235cc-9ca6-4efc-8968-bf738cfad807,1527-06-09T00:00:00Z
Q677600,a7e2051b-f66d-4e44-8320-526957d4ec02,2012-11-08T00:00:00Z
Q677600,de14421e-452a-40a3-9101-01139909b606,2012-11-08T00:00:00Z
Q67779012,82333d65-676c-4b8a-899c-edae8771c140,2019-07-16T00:00:00Z
Q67813,cb117eeb-0d0c-497f-875e-6311af14792f,2007-11-28T00:00:00Z
Q67818481,b56af44a-42d3-4ea9-b339-6303b1d5ce55,2015-10-06T00:00:00Z
Q67820,1969e1cf-5f48-448e-bd05-41481fdc99e8,1599-05-09T00:00:00Z
Q67829,efdb23e5-03f1-41ab-b578-d601da9c9fd4,1725-07-11T00:00:00Z
Q67899,4961a76a-401f-4ac1-ba1a-e07aa33ca802,2022-10-14T00:00:00Z
Q67903,237b5c97-6d1b-4f6d-9b9e-9c914f964f1e,2014-05-27T00:00:00Z
Q67921,f1befe4f-1f51-4cee-97d1-dfb1d137a7e0,2008-06-08T00:00:00Z
Q67927,05e44e11-0662-4491-91e4-8e30dc36cbb1,1970-10-02T00:00:00Z
Q67938,cc5b6017-172e-4441-8f74-361bfc1164bc,1756-08-18T00:00:00Z
Q67943,5761833a-e51d-4c5c-8958-3213a802a745,1946-02-01T00:00:00Z
Q679477,93746d7f-e62d-4e4c-a011-d37ce22b420e,1651-10-06T00:00:00Z
Q67950,b5fe905a-3c47-4cca-8fce-1595541417fb,1998-10-12T00:00:00Z
Q6795259,6bb50a89-c9d0-434f-b084-9bb627d4995f,1912-10-15T00:00:00Z
Q679667,db6c906b-d925-4082-8475-ad23a03370f3,2017-06-22T00:00:00Z
Q67991,6afe46f7-999c-4ab0-b898-b6275d271df0,1994-01-31T00:00:00Z
Q680203,78af46e4-ddfe-4bac-a96f-a6c64ae25cc4,2002-10-14T00:00:00Z
Q68030,f8b53105-6547-46e7-9b2e-af65f7ed871c,2001-11-17T00:00:00Z
Q68036,af3c1883-e531-46fd-9861-6cc3378a156e,1970-06-29T00:00:00Z
Q68057,ea3d8cf5-b722-48f2-8531-e7391c74d412,1989-05-19T00:00:00Z
Q68057,ea3d8cf5-b722-48f2-8531-e7391c74d412,1989-05-20T00:00:00Z
Q68085,914c0c54-ae64-434e-b4bc-85a8316708fe,1874-08-03T00:00:00Z
Q68091,979424fb-3403-4eae-9546-c74476514692,1553-05-15T00:00:00Z
Q68114,31f76df5-a83d-4dad-876e-b048016ff742,1983-10-09T00:00:00Z
Q681465,8a6fa9be-c236-46f5-acf7-1811653a131d,1716-11-22T00:00:00Z
Q682038,3de8e813-af19-4166-858d-1c3aad85c155,1423-04-04T00:00:00Z
Q68209,35a829ba-bd4f-4512-a24e-d35a0f434493,1814-01-04T00:00:00Z
Q68216,ff62fbe6-5456-4148-90a4-1751f168e7bc,2006-03-29T00:00:00Z
Q68226,0258b62e-6de2-43ee-89b8-29caa7c3fb41,2001-12-10T00:00:00Z
Q68255,3c70f8a3-7ac9-4142-b9b7-687507b9e2d6,1797-02-08T00:00:00Z
Q68260,c332fcf2-cc5c-424e-a5ea-317b31f6c035,1987-02-02T00:00:00Z
Q68275,aea5ebb8-062b-47cd-b1c2-d459109f08bf,1541-05-09T00:00:00Z
Q6830097,dfbceded-70dc-438b-a622-f240c20e0cf2,1795-09-24T00:00:00Z
Q683132,06742336-137b-4406-a02f-5e42b7e8f3ed,1606-09-09T00:00:00Z
Q68344,7df85209-5138-473f-afa1-aced97dce448,1991-12-26T00:00:00Z
Q68346,2fcd4949-ad1a-410e-a5bd-f8bf00ab1ff9,1958-03-13T00:00:00Z
Q6835092,163e37fb-0302-495f-ad3e-e7c859221859,2013-12-07T00:00:00Z
Q683977,524236bf-1dc7-4048-b335-68686d800bad,1987-09-29T00:00:00Z
Q68468,f6673326-1fed-4711-a962-16faca0e8e29,2013-09-12T00:00:00Z
Q68473,146ded73-f850-4f85-80af-50eefa6f2fb8,1965-10-10T00:00:00Z
Q68490,acd1c707-20bd-4697-a74f-2c3a54200692,1054-09-30T00:00:00Z
Q68499,2bcce8d9-3489-4ef8-ac9c-5052145d38c0,1190-05-20T00:00:00Z
Q68582,d630bf8f-9a80-4cc8-ad7e-0e9f70fe40b1,2005-08-08T00:00:00Z
Q686022,88d4f646-b987-4e41-9bd3-b8c3e05b7a5d,2016-03-08T00:00:00Z
Q686557,ebda242b-ec34-4f55-9e84-a6bb3e96507b,1724-06-24T00:00:00Z
Q68791,aa830398-9e63-4442-8e32-b8ec8ffcce94,1920-11-19T00:00:00Z
Q687979,a5a29e0e-55c3-4092-acd9-acd8b1b8cdeb,2007-10-08T00:00:00Z
Q68805,a6b75fd8-e6bd-402f-b4f2-b0db01fa6ca8,1834-02-23T00:00:00Z
Q688109,72f8c8d6-5278-4ea7-a4e1-1d94236362dc,1957-10-02T00:00:00Z
Q688109,fa532742-6c42-4125-8654-bc1d956fc372,1957-10-02T00:00:00Z
Q68815,e57a4d0e-747b-485a-8756-0158faba81db,1804-12-16T00:00:00Z
Q68893,1766e540-8cac-4827-bb31-8909f9a658b2,2022-12-11T00:00:00Z
Q688930,293ee83a-6bfa-4a01-be6a-5b9d7442dd4f,2010-11-29T00:00:00Z
Q688930,293ee83a-6bfa-4a01-be6a-5b9d7442dd4f,2010-11-30T00:00:00Z
Q68898,13f30134-99ba-4527-8e65-3c82f8928f93,1988-07-27T00:00:00Z
Q68905,d56f50b0-779f-4c3b-8990-a8d7e5b5f482,1754-10-06T00:00:00Z
Q68911,78161eee-a11c-4ef8-bed0-2303ed42a622,1976-06-06T00:00:00Z
Q690282,7d13df68-5661-45bd-9aad-75a0d7f88091,2008-03-20T00:00:00Z
Q690282,7d13df68-5661-45bd-9aad-75a0d7f88091,2008-03-21T00:00:00Z
Q690846,6453ccdd-f351-4783-8fe0-95c6f3e81bf0,2009-10-05T00:00:00Z
Q69163,3796f19c-42cc-489c-a6e6-c39869f3a184,1990-11-20T00:00:00Z
Q69171,dc221ff2-0325-4a8d-aed6-595538315947,1980-04-20T00:00:00Z
Q69178,2f98d40f-e6d9-4aac-a367-1832cae71372,2002-03-17T00:00:00Z
Q692034,91a88b61-e23b-47ea-afde-a36d44dd983c,2003-02-11T00:00:00Z
Q69209,377b003b-7c4d-4b3e-b25a-4c971c1340bf,1971-05-31T00:00:00Z
Q69236,2d0bb487-39ba-4b35-9ce8-ce7fbbfc75ce,1978-11-10T00:00:00Z
Q69258,ceccb56d-7a61-491a-ae49-fe8dbee479f0,1799-06-13T00:00:00Z
Q69258,ceccb56d-7a61-491a-ae49-fe8dbee479f0,1799-06-18T00:00:00Z
Q69266,6e97aeab-d86b-490e-9400-74eb9f7e96a2,2007-09-16T00:00:00Z
Q69363,6ae98d28-481f-4ae2-aae6-7216b76ab191,1920-10-16T00:00:00Z
Q69382,efd91f87-9503-413c-873c-7430b093d30d,1987-02-01T00:00:00Z
Q6938601,09e029bb-3e40-404c-8967-12995ef637f9,1980-02-18T00:00:00Z
Q694108,3eb13c50-6908-47cf-ab27-dfefc87b66e6,1763-01-01T00:00:00Z
Q694108,3eb13c50-6908-47cf-ab27-dfefc87b66e6,1763-08-29T00:00:00Z
Q694204,2a1f3136-7f4a-44f7-9680-c24e27bcf30c,1987-09-05T00:00:00Z
Q69421,da32f23c-e485-4c68-8fc2-18b318ae2e19,2014-05-12T00:00:00Z
Q694244,db7e52ae-8b2a-4c0c-b9af-aed9fbc403ba,2008-11-20T00:00:00Z
Q694244,df82a19f-3bf1-4204-8051-791cbc7e0483,2008-11-20T00:00:00Z
Q69430,0ee13266-bf70-4fbe-b358-fc0e88d7f71d,2014-08-16T00:00:00Z
Q69440,89dadc25-b4ad-4a61-a0d6-483ddcbff698,1673-07-09T00:00:00Z
Q69444,4b0d4b73-a684-4784-937a-68e29fbf2681,2009-06-09T00:00:00Z
Q694529,4716ede2-fe51-4cc9-a667-3a0fd7e6085b,1983-03-20T00:00:00Z
Q69485,a6334b3a-f739-4199-babd-082be62bb14d,1974-01-10T00:00:00Z
Q695576,09eb4f28-cc58-481c-a8da-b1764710252f,1275-01-26T00:00:00Z
Q695758,0e805165-acd4-41c8-8dfb-95e9cec8a9cd,2018-02-05T00:00:00Z
Q69578,f042acfb-1f3f-4341-af61-512400f06e80,2007-01-16T00:00:00Z
Q69580,00ee04ff-3940-47c2-be78-de04da30abed,2006-07-24T00:00:00Z
Q696000,05b85504-1057-47ea-8ca5-7099f4960633,1749-06-11T00:00:00Z
Q69615,ea6d64a3-99e1-425a-afdb-4669ce378081,2022-02-09T00:00:00Z
Q69648,5e17017e-0555-4b52-b6a8-93bf1c3986e2,2005-03-08T00:00:00Z
Q69661,1f025ce8-b3a8-4ae1-9233-3e154a22dc42,2018-11-14T00:00:00Z
Q697071,de52e973-74c2-4186-8cb0-c58bdc874238,1965-12-27T00:00:00Z
Q69818,099d95d3-66d2-45ce-9595-e85014f6afbf,1604-09-17T00:00:00Z
Q69870,f8df8f71-f9f1-4892-a0f1-541673e7c916,1957-01-22T00:00:00Z
Q698797,1ecec213-2446-456b-9b5b-7bd00c16d290,1753-11-04T00:00:00Z
Q699272,e23b903d-fffc-48b2-9559-96c0d90fbb2b,2018-03-08T00:00:00Z
Q699355,a48cce8c-8632-4e6f-b46f-40139be33ba0,2017-09-05T00:00:00Z
Q69951,e0c98651-5ea3-43b0-b220-74f9482600ee,1796-05-12T00:00:00Z
Q69966,f73125f1-e7eb-48ac-9a70-8ec846192b62,1994-02-05T00:00:00Z
Q70011,23a74ec7-3b7a-4027-8e4d-594cc0625a23,2001-04-19T00:00:00Z
Q700298,5f15c457-60a4-41dc-9db2-35188ef2d26a,1735-07-18T00:00:00Z
Q70037,b3b07760-e9d8-4d3f-95aa-1bf6a689a65f,1923-03-03T00:00:00Z
Q70091,51a04b90-85c7-47e8-8ee6-ae3d103f8557,1991-05-08T00:00:00Z
Q70098,1cfc12c0-15f3-4cf7-8fe7-12f27a6e8a1b,1958-12-16T00:00:00Z
Q70142,5fb1ff5b-8807-4d68-9841-3cae57609f1b,2023-05-06T00:00:00Z
Q70162,76815844-0dd6-4f8f-bf66-0a31d46d9758,2014-05-30T00:00:00Z
Q70174,dc744a4e-acee-4b63-a957-4173e46d635a,2005-06-06T00:00:00Z
Q701769,5cde72f8-55cb-4333-a219-55bd3607ecd0,1783-08-19T00:00:00Z
Q701769,5cde72f8-55cb-4333-a219-55bd3607ecd0,1783-08-21T00:00:00Z
Q70177,5c0c76d3-7567-45d7-9db0-f87abeb5c001,1975-06-04T00:00:00Z
Q702197,4bccfbf6-4e77-4af0-9874-3378ad31bf70,1639-06-01T00:00:00Z
Q702272,62e73547-96f0-4e23-8134-9047a1926a36,1810-11-11T00:00:00Z
Q702277,a589e661-177b-450e-a339-721592ccfb1e,1615-08-07T00:00:00Z
Q702366,d40867eb-e324-4354-aeb7-e216a647cce5,1942-11-01T00:00:00Z
Q70251,4dd6de0c-2306-4044-8e19-326eea525200,2011-12-15T00:00:00Z
Q70265,2b1ac1cd-49de-4108-b7b7-1eb7855ac471,1864-06-18T00:00:00Z
Q70274,30436682-edb0-4a1c-b15c-4a34f0b5c81b,2018-09-09T00:00:00Z
Q70279,d83a9619-a36d-409a-b463-913c09ebfd1d,2018-05-17T00:00:00Z
Q70282,80e2560a-d1a8-4af9-910a-52b4e721dd0f,2007-10-28T00:00:00Z
Q702924,5e1a0956-c2cd-4780-bd55-b9b44e5ef77f,1570-04-20T00:00:00Z
Q70300,4db9fa59-3cf4-4443-a7e5-a281eebb17cd,2006-06-30T00:00:00Z
Q70303,587ac92a-b02d-4159-961f-9d454174b2e7,2017-07-02T00:00:00Z
Q70305,6b9c14eb-791e-49da-863c-b6e063133bb6,2020-02-17T00:00:00Z
Q70309,303b79e9-c2d0-44c2-bb6e-8a2784ae8695,2001-09-13T00:00:00Z
Q70312,65a44f13-d63e-4516-a094-f3a5307e877f,2003-03-16T00:00:00Z
Q703356,a40014bc-41dd-4b90-9656-818e46fc42fe,1932-09-20T00:00:00Z
Q703370,9737c5c6-8613-4d38-81dc-07561a512bc7,1924-12-08T00:00:00Z
Q703469,216f8c2b-d7bf-47b7-94bc-dca627b0f5d8,1954-03-19T00:00:00Z
Q70350,ca5c0f1e-28c1-4ced-9392-89da496c317a,1876-07-18T00:00:00Z
Q70356,5d083bc7-8e6e-4d8e-826c-413ac82e8ce0,1797-03-18T00:00:00Z
Q70380,4d777d12-059c-4406-9a0e-f21509b7676a,1961-01-11T00:00:00Z
Q70396,dccba9fd-070d-4172-a923-286757dd6585,1948-10-12T00:00:00Z
Q70400,845c8f68-8fc8-47b5-9248-0886b9636a1b,1971-09-09T00:00:00Z
Q704174,4701e8aa-4222-44ab-b59b-d85c6b92c34d,1780-01-01T00:00:00Z
Q704340,24169bae-1150-4e79-ad82-47ce3bb8f6e9,1955-09-08T00:00:00Z
Q704340,24169bae-1150-4e79-ad82-47ce3bb8f6e9,1955-09-09T00:00:00Z
Q70451,facba60b-6eb7-4ee3-b967-c35acc77349b,2018-06-29T00:00:00Z
Q704681,53ef29b7-36b8-4aaf-8564-c841cd8274e7,1798-01-20T00:00:00Z
Q704926,e207ddd1-65a0-4d89-86ed-ac23ab826757,1933-07-24T00:00:00Z
Q70566,b310f398-42ad-4893-b6e9-e83b2728d199,2023-12-29T00:00:00Z
Q70601,31f7407b-5bb7-462c-8862-3d56ba9cabed,2022-07-29T00:00:00Z
Q706138,99aa0387-ae46-43db-9a1a-bbb035064929,1812-02-09T00:00:00Z
Q706203,ac2d602b-4d96-4003-a4ca-fa8f2659dcfd,1608-10-26T00:00:00Z
Q706221,4f0f8049-c85b-47d0-bb39-9a41bdb0b4ce,1800-06-10T00:00:00Z
Q706348,825db9d2-9dcd-4961-9071-454829c9a762,1761-04-03T00:00:00Z
Q706741,552b5b00-9134-43e8-9fc2-e57be8d89121,2006-09-24T00:00:00Z
Q706770,0620cac4-d10e-45ba-8a9c-8ef7d5b8a23c,1945-08-23T00:00:00Z
Q708432,6e3a0fda-8934-46dd-830c-5652825c804d,1993-01-01T00:00:00Z
Q708557,f9af20a8-046e-4f9e-bf01-b4448995d14e,1814-05-06T00:00:00Z
Q70862,f8d499c1-5a32-41e3-86bc-83af52bc2a30,1965-11-22T00:00:00Z
Q70862,f8d499c1-5a32-41e3-86bc-83af52bc2a30,1965-11-23T00:00:00Z
Q70877,9c3415ee-e8ab-4555-a5d7-9b0e414e8b32,1993-04-15T00:00:00Z
Q70881,3bc460bc-8217-4413-9143-a8eea8c5ec4f,2017-08-20T00:00:00Z
Q70948,6e825746-e835-44db-b3a9-866f3ce5e8a9,2007-08-24T00:00:00Z
Q70959,433bb40a-739a-443c-948c-004123fabd43,1974-07-15T00:00:00Z
Q70968,9cb2c35a-a91e-4e4f-8561-4b9f1e313a50,1572-01-01T00:00:00Z
Q70989,eb23de51-b5cc-4e93-a8f2-bac58d0c614b,1927-09-14T00:00:00Z
Q71018,472942e1-107f-45a2-b751-08fcd1dba2e0,2013-08-13T00:00:00Z
Q71067,b504af88-2fd3-4982-9010-574d735be512,1561-07-19T00:00:00Z
Q71083,4dc07917-7863-4412-a632-bbb16b469ba5,1988-01-20T00:00:00Z
Q710996,b76e5eb5-2cfd-4e09-990c-1a9dd58ee124,1763-02-12T00:00:00Z
Q710998,8fddbd36-bcea-41ae-a683-7eea474dce58,1974-03-10T00:00:00Z
Q71192,b201c60e-fbc4-4e1b-a050-6e7cd01df5f5,1921-05-04T00:00:00Z
Q71198,87d7f7b0-03f7-4a9a-82dc-9da5ec11d165,1985-11-07T00:00:00Z
Q71211,2a6558a5-2c36-4cb0-a982-210818a82f7e,1816-08-09T00:00:00Z
Q71245,77cb0265-c24c-44c5-8b25-dec4789d04e0,2017-08-20T00:00:00Z
Q712729,2c2af4be-6209-42d8-866f-235209ad7372,1946-09-03T00:00:00Z
Q712729,2c2af4be-6209-42d8-866f-235209ad7372,1946-09-04T00:00:00Z
Q71309,56499066-f344-434f-bac6-4964d812bbda,2005-01-15T00:00:00Z
